motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:90547828-90548328_shuf_1	1485	1.19245	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr15:103088527-103089027_shuf_2	2575	1.19228	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr9:66351709-66352209	460	1.19168	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr16:8752143-8752643_shuf_2	2580	1.19142	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr2:84652031-84652531	74	1.19053	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr1:183078713-183079213	49	1.19029	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr10:116195443-116195943	526	1.19026	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr13:109080650-109081150	690	1.18914	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chrX:146950487-146950987_shuf_1	1395	1.18868	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr2:73323091-73323591_shuf_1	975	1.1885	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:57590458-57590958_shuf_1	1460	1.18804	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr4:111203042-111203542_shuf_1	1082	1.18693	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:144685595-144686095_shuf_1	1190	1.18653	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr6:125826719-125827219	324	1.18639	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr1:173470674-173471174_shuf_1	950	1.1862	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr3:154291292-154291792	153	1.18552	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr16:8761105-8761605_shuf_1	1677	1.18551	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr19:43786022-43786522	892	1.18455	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:104188913-104189413_shuf_1	1155	1.18443	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr4:42890553-42891053	163	1.18294	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:130455803-130456303_shuf_1	1176	1.18291	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr4:154303235-154303735_shuf_1	1123	1.1822	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr2:118499053-118499553	86	1.18208	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr8:26727273-26727773_shuf_2	2218	1.18116	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr3:138480014-138480514	144	1.18058	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr17:45884714-45885214_shuf_2	2635	1.18046	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr2:112350165-112350665_shuf_2	1893	1.18016	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:51213799-51214299_shuf_2	2359	1.17975	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:109105614-109106114	256	1.17899	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr2:125973396-125973896	91	1.17859	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:32145483-32145983_shuf_2	2351	1.17818	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr3:151814455-151814955_shuf_1	1054	1.17779	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr15:80573348-80573848_shuf_2	2562	1.17717	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr1:135693774-135694274	30	1.17694	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:61770984-61771484	562	1.17655	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr17:43228229-43228729_shuf_1	1728	1.17591	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr9:62456156-62456656_shuf_1	1360	1.17585	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:86427474-86427974_shuf_2	2383	1.17566	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:144735752-144736252_shuf_1	1191	1.17426	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr7:106742879-106743379_shuf_1	1279	1.17407	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr4:44262427-44262927	167	1.17267	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr1:183187345-183187845_shuf_1	955	1.17265	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr12:3795437-3795937_shuf_1	1517	1.17207	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr12:41846174-41846674_shuf_1	1526	1.17193	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr1:22562529-22563029_shuf_1	908	1.17176	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr19:7626413-7626913_shuf_2	2688	1.1716	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr6:38852989-38853489_shuf_1	1202	1.17135	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr6:97129432-97129932	317	1.17128	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:129723298-129723798	271	1.17091	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr19:55940202-55940702	901	1.17078	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr18:65586913-65587413_shuf_1	1762	1.17065	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr14:57022069-57022569_shuf_1	1618	1.17053	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr16:34319201-34319701_shuf_1	1689	1.16909	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr18:80416878-80417378	865	1.16907	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:121294773-121295273	611	1.16796	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:86427474-86427974_shuf_1	1479	1.16779	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr18:80416878-80417378_shuf_2	2673	1.16732	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:101309431-101309931_shuf_1	1498	1.16716	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr10:30482936-30483436_shuf_2	2308	1.16697	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr6:131327330-131327830_shuf_2	2133	1.16527	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr8:113905788-113906288_shuf_2	2242	1.16508	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr7:120781174-120781674_shuf_2	2191	1.16455	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr10:126332691-126333191_shuf_1	1431	1.16274	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr14:55043396-55043896_shuf_2	2519	1.16274	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr13:35769192-35769692_shuf_2	2468	1.16243	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr17:43466516-43467016	825	1.16203	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr4:141307992-141308492_shuf_1	1112	1.16187	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr7:110976193-110976693_shuf_2	2187	1.16163	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr12:112063119-112063619_shuf_2	2450	1.16157	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr12:41693214-41693714_shuf_1	1525	1.16145	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr15:79757889-79758389	753	1.16018	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr1:137838162-137838662_shuf_2	1842	1.15944	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:118929925-118930425	263	1.15915	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr17:25039617-25040117_shuf_1	1712	1.15778	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr17:12397641-12398141_shuf_2	2612	1.15775	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr14:30880007-30880507	704	1.15757	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:100871193-100871693_shuf_1	1496	1.1573	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr1:156887117-156887617_shuf_1	941	1.15562	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr4:44262427-44262927_shuf_2	1975	1.15544	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr1:70948719-70949219_shuf_1	919	1.15467	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:115372411-115372911_shuf_1	1508	1.15466	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr4:126645607-126646107	190	1.1543	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr10:112467640-112468140_shuf_2	2333	1.15406	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr13:47204524-47205024_shuf_2	2474	1.15375	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr6:146196315-146196815_shuf_2	2144	1.1528	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr12:90222445-90222945_shuf_2	2446	1.152	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr10:127624308-127624808_shuf_1	1434	1.15052	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr2:31940723-31941223_shuf_1	967	1.15007	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr10:59256087-59256587_shuf_1	1414	1.14897	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr15:96173310-96173810_shuf_2	2572	1.14894	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr13:104819581-104820081	687	1.1489	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr15:75434099-75434599_shuf_2	2555	1.14784	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr8:85946910-85947410_shuf_2	2226	1.14781	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr15:62052572-62053072	743	1.14756	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr6:146178949-146179449_shuf_2	2143	1.14742	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:130455803-130456303	272	1.14742	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:97380646-97381146	250	1.14741	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr17:85277577-85278077	838	1.14733	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr2:125973396-125973896_shuf_2	1899	1.14631	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr1:122244435-122244935_shuf_2	1833	1.14616	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr17:43228229-43228729_shuf_2	2632	1.14403	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr10:59711554-59712054_shuf_1	1417	1.14352	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr3:151814455-151814955_shuf_2	1958	1.142	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr12:85791923-85792423_shuf_2	2445	1.14195	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr8:113905788-113906288_shuf_1	1338	1.14193	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr9:31059930-31060430	445	1.14187	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:57315369-57315869_shuf_1	1459	1.14151	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr1:196501889-196502389_shuf_2	1861	1.14132	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:34915765-34916265	229	1.13983	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr18:67721083-67721583_shuf_1	1764	1.13921	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr15:73181610-73182110_shuf_1	1649	1.13868	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:108943416-108943916_shuf_2	2063	1.1385	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr4:122963963-122964463_shuf_2	1996	1.13754	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr6:41654151-41654651_shuf_2	2110	1.13727	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr4:154282316-154282816	217	1.13547	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr12:113882350-113882850	645	1.1354	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr14:69922786-69923286_shuf_2	2528	1.13503	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:87232754-87233254	246	1.13397	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:96888620-96889120	249	1.13264	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr10:41003809-41004309_shuf_2	2312	1.13263	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:32193432-32193932_shuf_2	2355	1.13249	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr4:56610203-56610703_shuf_2	1978	1.13232	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr8:83025148-83025648_shuf_2	2225	1.13109	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr14:119195310-119195810	729	1.13084	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr12:16754496-16754996	614	1.1306	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr7:38963790-38964290	357	1.13005	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr3:145253490-145253990_shuf_1	1050	1.13004	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr9:118353187-118353687_shuf_2	2290	1.12871	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr12:114386592-114387092_shuf_2	2454	1.12728	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr15:41338512-41339012_shuf_1	1642	1.12713	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr13:73612723-73613223	676	1.127	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr13:74873192-74873692	677	1.12676	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr15:76778489-76778989	749	1.12612	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr10:69792641-69793141_shuf_2	2325	1.12514	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr14:32981986-32982486_shuf_2	2513	1.1245	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr16:45881279-45881779	788	1.12415	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr9:102674393-102674893	468	1.12356	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr17:12378668-12379168_shuf_2	2610	1.12322	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr10:43329956-43330456_shuf_1	1410	1.12311	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr13:57763834-57764334_shuf_2	2478	1.12268	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr1:135696217-135696717	31	1.12215	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr3:151814455-151814955	150	1.12183	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:37112214-37112714	231	1.12053	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr7:28320389-28320889_shuf_2	2161	1.12043	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr6:145703213-145703713_shuf_2	2142	1.11976	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:75460435-75460935_shuf_1	1475	1.11964	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr6:31150320-31150820_shuf_2	2101	1.11918	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:138127195-138127695_shuf_2	2083	1.1168	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr12:35474088-35474588	620	1.11606	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr19:55358479-55358979_shuf_2	2708	1.11592	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr13:104819581-104820081_shuf_1	1591	1.1158	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr3:107899564-107900064_shuf_1	1044	1.11524	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr9:118353187-118353687	482	1.11475	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:86476946-86477446_shuf_1	1480	1.11322	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr2:131039490-131039990	93	1.11303	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr2:120881646-120882146	88	1.11295	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr18:78547883-78548383_shuf_2	2672	1.11236	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr9:102674393-102674893_shuf_2	2276	1.11133	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr10:110604367-110604867_shuf_1	1427	1.11128	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr1:135693774-135694274_shuf_2	1838	1.11117	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr4:31985596-31986096_shuf_2	1965	1.11089	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr2:155437820-155438320	100	1.10997	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr14:122643095-122643595_shuf_2	2538	1.10975	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:131995377-131995877	273	1.10928	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr4:126645607-126646107_shuf_2	1998	1.10906	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr17:12378668-12379168	802	1.10864	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr6:149141925-149142425_shuf_1	1242	1.10795	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:44322387-44322887_shuf_1	1453	1.1073	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr7:20321984-20322484_shuf_1	1250	1.10728	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:51213799-51214299	551	1.10691	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr10:75308227-75308727_shuf_2	2326	1.10689	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr16:91086846-91087346_shuf_2	2603	1.1068	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr7:35754125-35754625_shuf_1	1259	1.1067	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr12:32992412-32992912	618	1.1064	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr12:112796792-112797292_shuf_2	2452	1.10613	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr19:5841545-5842045	872	1.1059	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr10:59256087-59256587_shuf_2	2318	1.10584	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr18:65375000-65375500_shuf_1	1761	1.10505	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr18:34136392-34136892_shuf_1	1751	1.1049	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr16:49776998-49777498	789	1.10388	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:51213799-51214299_shuf_1	1455	1.10379	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr13:47204524-47205024	666	1.10272	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr3:145353762-145354262_shuf_2	1955	1.10183	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr17:12393964-12394464_shuf_1	1707	1.10079	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr6:83345788-83346288_shuf_1	1218	1.10009	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr7:135432387-135432887_shuf_2	2198	1.09997	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr5:115866693-115867193	260	1.09967	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr15:76883555-76884055_shuf_2	2558	1.09808	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:32168935-32169435_shuf_2	2354	1.09771	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr1:36110971-36111471_shuf_1	910	1.09758	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr17:36138804-36139304	821	1.0975	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr18:82836058-82836558_shuf_2	2674	1.0974	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:24999929-25000429_shuf_1	1444	1.0973	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr13:112833728-112834228	694	1.0965	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr19:4046661-4047161_shuf_1	1772	1.09642	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr18:65887979-65888479_shuf_1	1763	1.09566	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr1:75175758-75176258_shuf_1	920	1.09519	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr9:114375900-114376400	479	1.09495	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr8:92969519-92970019_shuf_2	2230	1.09187	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr8:24254794-24255294_shuf_1	1313	1.09141	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr8:109927242-109927742_shuf_2	2239	1.09127	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr3:104477493-104477993	138	1.09109	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr19:55941580-55942080_shuf_2	2710	1.09038	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr6:28617037-28617537	292	1.09037	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr6:131327330-131327830	325	1.09027	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr3:88167294-88167794_shuf_2	1933	1.08962	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr9:42938266-42938766	449	1.0888	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr16:10384210-10384710_shuf_2	2584	1.08857	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr2:31917150-31917650_shuf_2	1870	1.08816	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr1:37000446-37000946_shuf_2	1818	1.08789	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr15:83253022-83253522_shuf_2	2567	1.08737	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr8:98213263-98213763_shuf_2	2235	1.08735	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr17:56074303-56074803_shuf_2	2640	1.087	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr11:4232024-4232524	535	1.0866	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr13:96735031-96735531_shuf_2	2491	1.08632	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr17:84209563-84210063_shuf_2	2645	1.08564	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr3:96108388-96108888_shuf_2	1939	1.08479	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr6:57653287-57653787_shuf_2	2113	1.08306	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr9:70682445-70682945_shuf_1	1367	1.08184	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr7:128850881-128851381_shuf_2	2195	1.0818	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr6:83345788-83346288_shuf_2	2122	1.08178	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr1:90207102-90207602	22	1.08123	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr17:34266307-34266807_shuf_1	1722	1.08115	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr13:81067498-81067998_shuf_2	2487	1.08014	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr7:106135436-106135936	373	1.07922	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr4:128287320-128287820_shuf_1	1095	1.07894	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr9:120025369-120025869	484	1.07736	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr13:59915597-59916097_shuf_2	2480	1.07675	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr8:113026622-113027122	433	1.07595	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr3:95468977-95469477_shuf_2	1938	1.07585	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr14:87869802-87870302	727	1.07563	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr12:41693214-41693714	621	1.0754	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr19:5922114-5922614	875	1.07414	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr6:72324692-72325192	310	1.07403	tp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr13:47204524-47205024_shuf_1	1570	1.0737	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr10:24547930-24548430_shuf_2	2304	1.07331	fp
JASPAR2018_CORE_non-redundant.meme	MA0233.1	mirr	chr3:104843903-104844403_shuf_2	1947	1.07169	fp
